title1,title2,label,average_shares_title1,average_shares_title2,average_shares
"Opinion: The Fed doesn't understand the economy, and no one ...",Obama: 20M gained coverage under health law,1,0.22609279331385246,0.0,0.11304639665692623
Palestine baseball team comes up short to China Spring,The US Economy is 'Becoming More Vulnerable',0,0.0,0.22621561949869703,0.11310780974934852
Palestine residents' interest in historic home preservation spurs site ...,"FCC Democrats caved to Obama on net neutrality rules, Senate ...",0,0.0,0.22633844568354164,0.11316922284177082
Full transcript: President Obama addresses the Iran nuclear deal ...,Obama gives final State of the Union address,1,0.22633844568354164,0.0,0.11316922284177082
Microsoft artist lists next Xbox as Xbox NeXt,Turkey to rebuild Palestinian mosques destroyed by Israel,1,0.22633844568354164,0.0,0.11316922284177082
Obama's Approval Ratings Are Tanking Over Handling Of ISIS ...,"Malia Obama scoping out colleges, preparing for future",1,0.22633844568354164,0.0,0.11316922284177082
"No “quick, easy fixes” for the economy, finance minister warns",Is the Ohio economy John Kasich's secret weapon?,0,0.0,0.22682127685555634,0.11341063842777817
Federal Judge Chides Obama Administration Over Guantanamo ...,U.K. Economy Faces ''Cocktail of Risks'' Says George Osborne,1,0.22682127685555634,0.0,0.11341063842777817
WESLEY PRUDEN: How Obama saved the world,South Africa's Zuma defeats no-confidence vote over economy,1,0.22704542844031925,0.0,0.11352271422015962
Goodwill grows as British economy boosts businesses,Economy: Tough choices face CBN policy committee today Analysts,0,0.0,0.22704542844031925,0.11352271422015962
Obama cements drone-centric counterterrorism strategy with Central Command pick,Stocks drift lower after gloomy forecast for world economy,1,0.2271252530553112,0.0,0.1135626265276556
"Manitoba election: Greens vow to grow green economy, implement ...",Japan Oct-Dec GDP contracts 0.4% on quarter: govt,1,0.2271467538402375,0.0,0.11357337692011875
Americans Hit Pause on Baby-Making and It's Going to Hurt the ...,Obama says detention facility at Guantanamo undermines national security and US values,1,0.2271467538402375,0.0,0.11357337692011875
"Obama says Russia, Turkey need to 'de-escalate' conflict over plane ...",Raymond: More foreign companies' participation needed in state economy,1,0.2272695800250821,0.0,0.11363479001254105
China’s Economy Starts 2016 at Slowest Pace in Years,Obama: Free riders on global security have to start ponying up,0,0.0,0.2272695800250821,0.11363479001254105
San Bernardino shootings: Obama's call for unity is a tall order,"Trudeau, ministers to discuss Alberta's reeling economy during ...",1,0.2272695800250821,0.0,0.11363479001254105
Indian economy likely to grow over 8% in FY17: Arvind Panagariya,"Obama administration loosens rules on Cuba travel, dollar",1,0.2272695800250821,0.0,0.11363479001254105
End of an era: Microsoft finally lays Zune music player to rest,Microsoft PowerApps: Applications achieve new scales of use ...,0,0.0,0.22737090542500038,0.11368545271250019
Getting Started with Microsoft HoloLens Development,Obama meeting Xi as South China Sea tensions rise,1,0.22737090542500038,0.0,0.11368545271250019
Improving digital services and infrastructure in Scotland could boost ...,"Microsoft Pays For Windows 10 Upgrade, Fixes the Start Menu ...",0,0.0,0.22737090542500038,0.11368545271250019
U.S. economy better than you think,"Obama, Clinton making first joint campaign appearance",1,0.22737090542500038,0.0,0.11368545271250019
Obama: GOP could break judicial nominations ‘beyond repair’,"The indispensable crane hoists the economy, along with steel ...",0,0.0,0.22737090542500038,0.11368545271250019
Focus on economy in upcoming Budget welcomed by analysts,"Chinese Firms Reduce Hiring, Capital Expenditure As Economic ...",0,0.0,0.22737090542500038,0.11368545271250019
Nepal will offer free visas to Chinese tourists to boost economy after ...,"After Denying Media Reports, Obama Administration Admits It ...",0,0.0,0.22797656278185974,0.11398828139092987
"Palestinian driver rams Israeli soldiers, shot dead",Hartlepool could make parking free in bid to boost town's economy,0,0.0,0.22797656278185974,0.11398828139092987
Obama should ignore misguided 'dissent' on Syria,O Syrians  Don't drink from the Palestinian cup,1,0.22797656278185974,0.0,0.11398828139092987
Obama honors Connecticut woman as Teacher of the Year,Trump Voters Are Not Angry About the Economy. Really.,0,0.0,0.22797656278185974,0.11398828139092987
"As the sharing economy grows, so do the scam attempts",Carbon offsets will make SA economy greener – Treasury,1,0.228077888181778,0.0,0.114038944090889
"EU throws support behind 'sharing economy' firms like Uber, Airbnb",Developers are unimpressed with Microsoft's Universal Windows ...,0,0.0,0.22830203976654084,0.11415101988327042
"Obama, joined by victims, announces gun control steps",Microsoft's Phil Spencer hints at iterative upgrade future for Xbox ...,0,0.0,0.22830203976654084,0.11415101988327042
Red Thursday: Alberta opts to spend big to keep economy from ...,Michelle Obama Is a Showstopper in Naeem Khan at Nordic State ...,0,0.0,0.22868354553863732,0.11434177276931866
Passing GST will push our economy into double-digit growth: Adi ...,Microsoft guest speakers at cloud event,1,0.2287848709385556,0.0,0.1143924354692778
Obama's Gun Control Initiative Challenged in Federal Lawsuit,Xbox One Backward Compatibility: FIVE new Xbox 360 classics for ...,0,0.0,0.22898752173839218,0.11449376086919609
Sierra Leone economy to grow by 4.3 percent in 2016-IMF,Oil Prices and GE: 2 Quick Reads on the U.S. Economy,1,0.22898752173839218,0.0,0.11449376086919609
"Argentina economy grows in Q1, surprising analysts",Obama allies use Trump to press GOP on Supreme Court nominee,1,0.22908884713831046,0.0,0.11454442356915523
Microsoft Employees Give Back at Huffaker Park,President Barack Obama to visit Pentagon to review military ...,1,0.22908884713831046,0.0,0.11454442356915523
IMF warns China that rising corporate debt clouds its economic outlook,Leicester City's win big boost to local economy,1,0.22908884713831046,0.0,0.11454442356915523
Microsoft pushing Windows 10 cumulative update KB3140768 ...,Economic growth expected to dawdle - The West Australian,1,0.22923317410808133,0.0,0.11461658705404067
PRECIOUS-Gold rises on lower dollar and global economy concerns,Obama urges Vietnam youth to tackle climate change,1,0.22923317410808133,0.0,0.11461658705404067
Obama: Republicans trying to 'talk down' US economy,Arkansas Economy Significantly Improving,1,0.22923317410808133,0.0,0.11461658705404067
Michelle Obama on international tour to promote girls' education,Federal election 2016: can grow economy by killing golden goose,1,0.22923317410808133,0.0,0.11461658705404067
"Man up to fix economy, SA told",Economy tops list of Iran's priorities: Leader,1,0.22994015686485894,0.0,0.11497007843242947
"Canada's GDP expanded by 0.9% last year, but growth wasn't even",Labour supports planned national dialogue on economy,0,0.0,0.22994015686485894,0.11497007843242947
Obama toasts Nordic nations after Russia-focused summit,Atikokan looks to small business to boost its economy,0,0.0,0.22994015686485894,0.11497007843242947
Microsoft Offering Discounts On Surface Pro 4 and Band 2,"Microsoft's Think Next Forum Concludes, 8 Startups Graduate",0,0.0,0.23001998147985092,0.11500999073992546
Europe Stocks Decline on Economy Concern Amid Regional Holidays,An Incomplete List of Topics JK Rowling and President Obama May ...,0,0.0,0.2301643084496218,0.1150821542248109
Obama: Deniers of economic gains aren’t telling the truth,Obama Opposes Privatization of VA Health Care,0,0.0,0.2301643084496218,0.1150821542248109
Obama Advises J.R. Smith to Put on Shirt During Call With Cavs ...,"Japan economy expands much more than expected, dodges recession in first quarter",1,0.2301643084496218,0.0,0.1150821542248109
Palestinian Fugitive Dies at PA's Bulgarian Embassy,"Eurozone economy loses some momentum, survey finds",1,0.2301643084496218,0.0,0.1150821542248109
Activists Say Vietnam Restricted Access to Facebook During Obama ...,"Sushma Swaraj to visit Palestine, Israel",1,0.2301643084496218,0.0,0.1150821542248109
Does Obama Think the Islamic State Is an 'Existential Threat?' See ...,Obama praises 'strengthening ties' between US and Vietnam,1,0.2301643084496218,0.0,0.1150821542248109
Medical tourism: Cut-price hair transplants deliver $1bn to Turkish ...,Israeli army shoot dead 19yr old in refugee camp,1,0.2308497904214731,0.0,0.11542489521073655
Obama looks to sidestep Gitmo fight by transferring detainees,Breaking Down the Canadian Economy's Numbers,1,0.2308712912063994,0.0,0.1154356456031997
Microsoft stock drops signals Nadella's honeymoon may be ending,Microsoft unleashes a MouseJack patch that may or may not actually work,1,0.23095111582139138,0.0,0.11547555791069569
Brexit could shrink UK economy by 6%: Treasury,Rouhani's abysmal economic record and the West's dilemma,0,0.0,0.23095111582139138,0.11547555791069569
"Obama, pope lead condemnation of massacre at US gay club",Lord Meghnad Desai bats for abolishing Income Tax,0,0.0,0.2309726166063177,0.11548630830315885
Microsoft inks alliance with Aussie Gooroo,Draghi tells EU leaders he can't fix the economy on his own,0,0.0,0.231073942006236,0.115536971003118
Eritrea looks to build mining sector to kick-start economy,Microsoft tackles tech wang imbalance with first Hack for Her Summit,0,0.0,0.23119676819108056,0.11559838409554028
Obama's Budget Has at Least One Good Idea,Saudi economy minister steers critical reforms,1,0.23119676819108056,0.0,0.11559838409554028
"Ballmer: Microsoft Should Report Profit Margins, Sales for Cloud and Hardware Businesses","Economy, Standard or Premium? What's Driving Growth in Ice Cream? - Research and Markets",1,0.23119676819108056,0.0,0.11559838409554028
"Clinton, Sanders clash on ISIL, foreign policy and the economy",Obama rips NRA for peddling ‘fiction’ at town hall on guns,1,0.231578273963177,0.0,0.1157891369815885
Obama calls for change and freedom in Cuba,Microsoft's latest iPhone app can identify your dog's breed based on a photo (MSFT),0,0.0,0.231578273963177,0.1157891369815885
Vatican accord with Palestine comes into effect,"This Week in Palestine, June 24th, 2016",1,0.231578273963177,0.0,0.1157891369815885
"Special Forces Capture First ISIS Prisoners, As Obama Closes Gitmo",Towards A Self-Reliant Economy,1,0.2317809247630136,0.0,0.1158904623815068
Lifting Restrictions and Promoting Better Regulation to Unleash the ...,"3 years after Newtown, Obama lambasts inaction on guns",1,0.23198357556285018,0.0,0.11599178778142509
"FlintNOW Foundation, Huntington Bank Announce $25 Million ...","AeroFarms Leads Circular Economy Movement, Heads to Davos",0,0.0,0.23198357556285018,0.11599178778142509
Why Democrats Have the Gig Economy All Wrong,Could Low Oil Prices Cause A Global Recession?,1,0.23200507634777645,0.0,0.11600253817388823
Directors less confident on economy,Russian Economy 2015: Ruble Overvalued As Crude Oil Prices ...,0,0.0,0.23200507634777645,0.11600253817388823
GJHS 7th boys beat Palestine,Microsoft discontinues game-creation tool Project Spark,0,0.0,0.23212790253262106,0.11606395126631053
"Obama scoffs at Anderson Cooper: Yes, the idea that I want to confiscate everyone's guns is a 'conspiracy'",Obama post-White House house: The details,0,0.0,0.23212790253262106,0.11606395126631053
Germany has 'great trust' in VW to clear up all affairs,2 stats from Boeing perfectly capture what's happening in the world ...,0,0.0,0.23281338450447234,0.11640669225223617
Business sees better economy in 2016,Lower oil prices impact Tyler-area economy,1,0.23291470990439064,0.0,0.11645735495219532
Microsoft supports youth coding with Minecraft-based tutorial,German Economy Picks Up as Companies See New Demand Surge,0,0.0,0.23291470990439064,0.11645735495219532
Deloitte Access Economics report guardedly optimistic for Canberra economy,Charts: Africa's biggest economy is shrinking,0,0.0,0.23291470990439064,0.11645735495219532
Authentication Flaw in Microsoft Accounts Gets Researcher $13000 ...,'Internet economy' is 6pc of US GDP,1,0.23303753608923525,0.0,0.11651876804461762
Microsoft's Office 365 Storage Debacle Continues,"Despite global recession, economy doing great: Jaitley",1,0.23303753608923525,0.0,0.11651876804461762
Carlos the Jackal says Swiss deal protected PLO: paper,Microsoft promotes the Surface Dock in new blog post,0,0.0,0.23303753608923525,0.11651876804461762
"BOJ Is Said to Gain Confidence in Economy, Keep an Eye on Oil","Cleft surgery boosts economy, gives developing nations reason to ...",1,0.23303753608923525,0.0,0.11651876804461762
Obama vows to press ahead on Clean Power Plan after setback,Time has come for all to act on Palestine,0,0.0,0.23305903687416152,0.11652951843708076
Iceland win hands UAE confidence for World Cup qualifiers,Obama To Rutgers Grads: ‘America’s Progress Has Never Been Smooth Or Steady’,0,0.0,0.23305903687416152,0.11652951843708076
Economy: Many see cause for optimism,FRED GEDRICH: Obama's national security legacy,0,0.0,0.23305903687416152,0.11652951843708076
"EU throws support behind 'sharing economy' firms like Uber, Airbnb",Clinton Tries on Obama's Coattails,0,0.0,0.23305903687416152,0.11652951843708076
Barack Obama's Chief Campaign Mission: Uniting the Democratic ...,Obama at National Prayer Breakfast: 'Faith is the great cure for fear',1,0.23305903687416152,0.0,0.11652951843708076
Microsoft Corporation (NASDAQ:MSFT) Updated Analyst Coverage,Iranian leader supports Palestinian people against the Israeli ...,0,0.0,0.23305903687416152,0.11652951843708076
